video_id,face_present,num_faces,face_size_ratios,width,height,resolution,aspect_ratio,brightness,contrast,saturation,hue,estimated_gamma,sharpness
mbQIldWzwO8.jpg,0,0,[0],1280,720,921600,1.78,105.83,70.17,208.98,29.49,73.22,184.33
ZXhYUGuWcdk.jpg,1,1,[0.0246],1280,720,921600,1.78,88.67,44.5,119.18,70.58,63.31,24.49
czOpMWhA8pM.jpg,0,0,[0],1280,720,921600,1.78,99.66,59.93,178.34,122.76,70.92,91.94
evyR9J9VXsk.jpg,0,0,[0],1280,720,921600,1.78,123.24,73.0,44.12,163.17,111.99,108.45
JjFmdOkoEJo.jpg,0,0,[0],1280,720,921600,1.78,200.73,42.1,27.61,116.98,189.2,412.91
isp6AgUe2gs.jpg,0,0,[0],1280,720,921600,1.78,82.73,52.4,74.61,14.01,71.43,154.8
EA4sZrWXx7k.jpg,1,1,[0.0354],1280,720,921600,1.78,85.82,42.11,72.93,48.02,74.65,39.49
5s_y_KnugP4.jpg,1,1,[0.0443],480,360,172800,1.33,29.7,52.4,135.12,76.46,25.59,1242.64
rZkzFMzngX4.jpg,0,0,[0],1280,720,921600,1.78,92.6,56.98,83.03,62.9,80.54,3191.42
95AVGnoT5Ig.jpg,0,0,[0],1280,720,921600,1.78,19.15,16.88,153.54,86.27,14.45,139.34
urvkKsFuWlk.jpg,0,0,[0],1280,720,921600,1.78,104.65,62.01,41.86,51.93,96.62,390.76
jkO_uX4i9o0.jpg,0,0,[0],1280,720,921600,1.78,36.56,39.73,16.48,29.08,35.51,680.5
K2R7XdxFaks.jpg,0,0,[0],1280,720,921600,1.78,39.27,44.22,75.46,48.58,33.65,83.53
jVBagekutC8.jpg,0,0,[0],1280,720,921600,1.78,4.45,23.37,0.0,0.0,4.45,302.33
U9NwBs5_PZI.jpg,0,0,[0],1280,720,921600,1.78,43.62,73.59,0.0,0.0,43.62,1116.45
KheI4yDInqE.jpg,1,1,[0.0247],1280,720,921600,1.78,125.47,77.44,89.05,61.72,108.6,1120.0
bfbw5ocUHQ8.jpg,0,0,[0],1280,720,921600,1.78,37.06,29.4,78.68,123.6,28.97,360.6
EvSAte9qk3g.jpg,0,0,[0],1280,720,921600,1.78,143.85,74.12,219.64,143.74,79.21,68.01
NRDEsYR1HCE.jpg,1,1,[0.0352],1280,720,921600,1.78,41.74,34.91,84.59,92.31,35.8,25.47
jUg0CSWQEI8.jpg,0,0,[0],1280,720,921600,1.78,160.37,54.58,50.23,44.99,148.7,139.11
_ERltm5bY4A.jpg,1,1,[0.0118],1280,720,921600,1.78,69.88,43.06,148.96,119.46,47.14,59.82
AGvcSCZSMr8.jpg,1,1,[0.0246],1280,720,921600,1.78,140.58,63.84,87.2,41.57,120.13,104.21
jLta3NX5pSo.jpg,0,0,[0],1280,720,921600,1.78,84.79,51.87,150.5,23.9,55.97,52.06
J-7ZwipwPiU.jpg,1,1,[0.0352],1280,720,921600,1.78,96.71,51.85,66.23,33.95,87.57,94.03
oioFoHZOAAg.jpg,1,1,[0.1046],1280,720,921600,1.78,177.95,79.08,37.37,87.87,168.1,77.88
P1BTvKwOfMc.jpg,0,0,[0],1280,720,921600,1.78,18.27,47.25,42.77,25.76,16.56,650.51
gcucSt7NWjA.jpg,0,0,[0],1280,720,921600,1.78,58.19,34.43,60.72,109.25,50.61,22.17
_dCSt_WbP6U.jpg,1,1,[0.151],1280,720,921600,1.78,99.91,58.66,67.69,72.14,88.69,40.84
EO5U7GeftyY.jpg,1,1,[0.0728],1280,720,921600,1.78,46.23,34.21,96.65,29.21,37.22,67.16
qVeoXBol3vc.jpg,0,0,[0],1280,720,921600,1.78,173.2,62.24,28.85,36.69,162.8,546.6
dBmIOrEfJcA.jpg,0,0,[0],1280,720,921600,1.78,139.69,60.28,55.03,41.96,127.99,1239.32
pY6CYeSm540.jpg,0,0,[0],1280,720,921600,1.78,159.54,56.43,28.85,120.32,151.64,239.35
HbXzWFFPXXw.jpg,0,0,[0],1280,720,921600,1.78,64.11,46.53,22.72,84.83,61.39,120.33
UQ3LY7Ch0Yk.jpg,1,1,[0.0352],1280,720,921600,1.78,79.43,57.43,106.64,70.94,59.0,51.39
gWVkPXml3JQ.jpg,0,0,[0],480,360,172800,1.33,2.8,10.01,2.17,2.57,2.73,99.11
TDHz8gpnO-c.jpg,1,1,[0.0506],1280,720,921600,1.78,153.77,45.53,75.48,53.95,130.15,30.49
M11Rab2dTWA.jpg,0,0,[0],1280,720,921600,1.78,194.87,72.07,159.86,158.69,131.18,487.65
tCwVGCpfbXM.jpg,0,0,[0],1280,720,921600,1.78,193.26,66.99,132.34,80.84,152.61,350.87
nRbpbooMyJ8.jpg,0,0,[0],1280,720,921600,1.78,118.36,67.28,113.85,150.35,94.92,140.67
QGLZ23uXcHk.jpg,0,0,[0],1280,720,921600,1.78,189.07,61.1,18.15,83.58,183.34,245.35
PEhy01KE3Jo.jpg,0,0,[0],1280,720,921600,1.78,82.94,84.73,16.09,59.89,78.36,331.26
7RzxB8nsgg8.jpg,0,0,[0],1280,720,921600,1.78,73.91,54.75,104.09,41.42,60.57,1441.58
daaejpeam10.jpg,1,1,[0.0244],1280,720,921600,1.78,205.04,65.12,61.26,26.01,186.45,321.51
SmAQmOSQaGY.jpg,0,0,[0],1280,720,921600,1.78,106.35,64.16,193.47,164.46,64.92,112.29
vfpRFcQCFrM.jpg,1,1,[0.1046],1280,720,921600,1.78,176.35,67.11,25.04,85.1,170.19,32.88
UpVi6UsrL5c.jpg,1,1,[0.0082],1280,720,921600,1.78,64.19,57.86,120.0,86.55,47.99,301.46
FWvltcAHOXE.jpg,1,1,[0.0171],1280,720,921600,1.78,182.4,78.15,208.21,130.36,114.14,439.8
XEcxWkh40M4.jpg,0,0,[0],1280,720,921600,1.78,132.1,79.48,141.06,36.89,108.73,257.45
8Sa-LP4Lvow.jpg,0,0,[0],1280,720,921600,1.78,30.11,79.33,4.94,2.77,29.23,461.86
d0iatJin5Yk.jpg,0,0,[0],1280,720,921600,1.78,120.18,82.14,37.36,21.21,111.1,162.4
Uq-u-jfbHX8.jpg,0,0,[0],1280,720,921600,1.78,42.38,40.97,59.33,60.04,35.67,144.77
yLqFmYWvc_E.jpg,0,0,[0],1280,720,921600,1.78,105.49,70.13,209.21,29.49,73.03,164.44
H_5lfovajOY.jpg,1,3,"[0.0352, 0.0728, 0.1046]",1280,720,921600,1.78,119.01,69.35,52.12,89.41,106.84,392.67
Ux7wn4Jj7ic.jpg,1,1,[0.0246],1280,720,921600,1.78,169.83,66.82,158.37,138.54,117.19,901.58
QZ5N0wglOrs.jpg,1,1,[0.0728],1280,720,921600,1.78,159.21,75.28,56.55,69.27,145.21,48.33
Gy6E2G7ZdhY.jpg,0,0,[0],1280,720,921600,1.78,13.62,22.88,0.3,1.84,13.6,64.12
